run_accession	fastq_ftp	fastq_bytes	fastq_md5
SRR1568229	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568229/SRR1568229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568229/SRR1568229_2.fastq.gz	1189514518;1200678525	309cfefdb9d50cceb5dd64fc2e7c6333;5031bfc0c4bc6a4fba0dbd0945703437
SRR1568232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568232/SRR1568232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568232/SRR1568232_2.fastq.gz	1442448798;1444606792	c96356eea2e988cf0eb5b285672c736a;2ce1d16a4c92bbdd4299f086e14d65e9
SRR1568231	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568231/SRR1568231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568231/SRR1568231_2.fastq.gz	1022568017;1018720034	fefc746e68818af18b548da529cdbd38;7d087721207d8d8adf34590eb7b345f8
SRR1568230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568230/SRR1568230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568230/SRR1568230_2.fastq.gz	1011809976;1009059828	f0afb9316eb3a78a104ccd8c54ae03f9;497b35d8289e5c37b63c86a30290fe15
SRR1568354	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568354/SRR1568354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568354/SRR1568354_2.fastq.gz	1666071;1680460	692346a3a24168a4683f58b21963a048;a7e860e5585d1cb6b7a319d270c64287
SRR1568822	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568822/SRR1568822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568822/SRR1568822_2.fastq.gz	16544;16309	bdf483a67b8e328528869b8ab8282269;5c9c4af25abe05c5e8760f3698e537dc
SRR1568236	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568236/SRR1568236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568236/SRR1568236_2.fastq.gz	1098689339;1096202838	6d2c10914e530476e5d9d1dcf8af29ef;83a957bec491420a8bc44a7feda726ea
SRR1568234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568234/SRR1568234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568234/SRR1568234_2.fastq.gz	1610590709;1607586242	e7777a0429bfb77d6a09abbd8f2c6feb;348cd1ddade7c6e8788c81f1f65bdcbe
SRR1568235	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568235/SRR1568235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568235/SRR1568235_2.fastq.gz	1201636968;1197083942	c9ab86bb2122281d076d818a74efa0ca;5a30b31d0d73f8038358cae47fdda0d3
SRR1568793	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568793/SRR1568793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568793/SRR1568793_2.fastq.gz	5275;5179	2af1d4017b70b251f4bd8e1e0d20ddc7;3134b98140d124cdc4badbd00b778b52
SRR1568825	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568825/SRR1568825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568825/SRR1568825_2.fastq.gz	1029;1001	db1da90db7f460545e4886e66aedab09;c92893849ffd52e41918ec61205b2189
SRR1568827	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568827/SRR1568827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568827/SRR1568827_2.fastq.gz	5075;4918	dc3458ade481ba96d8404bc90b7022c8;f0dc3d7cf97ca52d4c052bed5227f91d
SRR1573226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/006/SRR1573226/SRR1573226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/006/SRR1573226/SRR1573226_2.fastq.gz	1186916544;1183977340	57112caa82b8dadf28f7a8853f14ca13;251ab9a3573e1232134ce6c53b6b3e1a
SRR1738040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/000/SRR1738040/SRR1738040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/000/SRR1738040/SRR1738040_2.fastq.gz	2248520164;2298777772	6562eafa0ddb6a2e0eac1c90324c554b;224c3125f4437d756eb1fcbcc714ba49
SRR1740345	ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR1740345/SRR1740345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR1740345/SRR1740345_2.fastq.gz	2442855648;2505005118	480b4fccbdf6e0b2569dec4ee5d6f191;4ad49a5daa2ae7f99ce1acd04b54932b
SRR1759523	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/003/SRR1759523/SRR1759523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/003/SRR1759523/SRR1759523_2.fastq.gz	1713988621;1735284241	12c5d1f811da34e1da87a47eb35c762b;fee2719ad54cb183f6f91f383154b33d
SRR1759122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/002/SRR1759122/SRR1759122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/002/SRR1759122/SRR1759122_2.fastq.gz	2240322228;2283979926	8490fb0f83f9b3e90301d353c674207d;4a16db0e6c96460e045749ec52110877
SRR1759594	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/004/SRR1759594/SRR1759594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/004/SRR1759594/SRR1759594_2.fastq.gz	2383299983;2421186445	9e52c21e3b942e6394e829228e200127;bcc78ea2d7df03326f71fe1222dbb935
SRR1759307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/007/SRR1759307/SRR1759307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/007/SRR1759307/SRR1759307_2.fastq.gz	2088963504;2114561575	32cd49d1e39fd06dc0cc93c936cd1e0c;0b48dae8d6efa1e6d8f14de9b4ef8f43
SRR1759047	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/007/SRR1759047/SRR1759047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/007/SRR1759047/SRR1759047_2.fastq.gz	2452879356;2482544435	a6ae19f5b348ff0ceb8a54279b9b3d33;ab0156522aba3e7d0b1547bc7c8263c8
SRR1759522	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/002/SRR1759522/SRR1759522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/002/SRR1759522/SRR1759522_2.fastq.gz	4735016379;4774861362	02bdd64d8d2282120d34516e55e4e88e;91207a5e7feb8715411829d472c29c08
SRR1759336	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/006/SRR1759336/SRR1759336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/006/SRR1759336/SRR1759336_2.fastq.gz	2173374652;2202044210	71ed1792bad4924e9c98a827a3e79594;f4eb560a746cb74d0dda25e60e2b39fc
SRR2315729	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2315729/SRR2315729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2315729/SRR2315729_2.fastq.gz	431640700;432028813	6f89d09df4ef1b0d17a4ab13f3ba56d7;4d29988c16a641e9779155688baefca3
SRR2315849	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2315849/SRR2315849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2315849/SRR2315849_2.fastq.gz	372189524;372564615	2966c8fd8a4b346f62d5f1c527439600;c42b739b074dd1056963ff87021aaaaf
SRR2315958	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2315958/SRR2315958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2315958/SRR2315958_2.fastq.gz	465129449;464613827	184bf436686a10642b854f849b10b64d;f8e2bc4066fe0d8be46b48b86b156aa3
SRR2315988	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2315988/SRR2315988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2315988/SRR2315988_2.fastq.gz	363716591;363389406	8a862e7fd9aebcb9ea2ba81ac20431ec;5924383df218f2c113dea9b89ccf9d7f
SRR2316011	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316011/SRR2316011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316011/SRR2316011_2.fastq.gz	330667263;330422991	b864ce14408cd66e859f757983f1f53d;7c4300fad610dbff4a1c6dd2710f78d6
SRR2316013	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/003/SRR2316013/SRR2316013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/003/SRR2316013/SRR2316013_2.fastq.gz	402424028;402813601	1c7e2e64fd2911d516ef3c037b904deb;da2460b972a8da155cce9b695bc52a44
SRR2316032	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316032/SRR2316032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316032/SRR2316032_2.fastq.gz	322050794;321828493	7f79720184a23f000b02b4c7f80c70c3;cd156041b9b59f55bd5c58d670c9c8f3
SRR2316017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316017/SRR2316017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316017/SRR2316017_2.fastq.gz	294882089;295148532	6ce71e2230c900efd18d814748fe9a12;244f8dcfb82920b11386a1fb648aa5fb
SRR2316010	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/000/SRR2316010/SRR2316010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/000/SRR2316010/SRR2316010_2.fastq.gz	295258548;294943428	810e144247030b6b317e0285dd5040f6;889f42a71f20f687d59fcfc78692237d
SRR2316015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316015/SRR2316015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316015/SRR2316015_2.fastq.gz	231437965;231215119	616734d5fbc6294233fccb3a429b9fb5;c9d065e2da0cd70008ce370e03777f7a
SRR2316034	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316034/SRR2316034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316034/SRR2316034_2.fastq.gz	491908124;497038370	3570b4e12d0ef8a7acb1641513370665;3746e9b5c4ced95131e4e5efa00c0c7f
SRR2316038	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316038/SRR2316038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316038/SRR2316038_2.fastq.gz	304353243;304100226	5947477f9881ab7f0f49c961551c41a5;ea1c087c315752984f517203ef739f9d
SRR2316036	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/006/SRR2316036/SRR2316036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/006/SRR2316036/SRR2316036_2.fastq.gz	962059533;971095111	6e604c32d87a98fc1d26f5e1982f747e;ad27a76865b1c2bf9fd6a52424a95ab8
SRR2316041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316041/SRR2316041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316041/SRR2316041_2.fastq.gz	421565352;427157896	95e04116460d1fcc10d27f1bfe238585;ad484727faeaaa50cbe8a527719e4755
SRR2316044	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316044/SRR2316044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316044/SRR2316044_2.fastq.gz	549456159;556784548	5ea5c2eed529aadc73152c802a6803c3;23f564e0f27f3aad5f83e892d5a66762
SRR2316048	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316048/SRR2316048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316048/SRR2316048_2.fastq.gz	843974904;852362459	1f78fb8356d262ebd3caaa164afee98a;41bf467c90d535408fdc1db3dab10e45
SRR2316087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316087/SRR2316087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316087/SRR2316087_2.fastq.gz	810304878;816812131	127a3c54bde31031aa6c74bf99f10917;23d8d495c8059b11f144c5db97e88676
SRR2316101	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316101/SRR2316101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316101/SRR2316101_2.fastq.gz	735058714;735013217	f787c838ddaa56641dd22857ef381e16;f5918feed9466f996ddcb94fbb8611d7
SRR2316051	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316051/SRR2316051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316051/SRR2316051_2.fastq.gz	499422369;505333032	c981199596337b7c5454454add580216;e30ee8f0c0266f9ef3aa3da8eeb1fc09
SRR2316095	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316095/SRR2316095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316095/SRR2316095_2.fastq.gz	626752124;634817971	4c9a466de0b7c5f6be714a8c74fd23de;b49383d9c6be7b7f33b3d61a2d235152
SRR2316105	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316105/SRR2316105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316105/SRR2316105_2.fastq.gz	276666140;276357059	ba4ada56068ea61f03c010a845808d15;4aae24c497f5180a67d21994c1ad9bd3
SRR2316091	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316091/SRR2316091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316091/SRR2316091_2.fastq.gz	479049923;485188886	933deb4e6ab22864980872d3f4764972;f5cab4c216e2679e637ae23873b7b504
SRR2316098	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316098/SRR2316098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316098/SRR2316098_2.fastq.gz	579411166;579403394	a313721e46243e29e361bcde5169da11;595df39edfb77d808a5ebcd9eb8d7cee
SRR2316115	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316115/SRR2316115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316115/SRR2316115_2.fastq.gz	429448056;429420941	231222a2b79e781d5639e18d278b1822;767a432ea362717bfa77eeceab68cc3c
SRR2316117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316117/SRR2316117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316117/SRR2316117_2.fastq.gz	571209028;577307701	5dbb860588dcffe36f42a1586dd59a4b;9a3494c0318474a242ec46fc9d579afb
SRR2316172	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316172/SRR2316172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316172/SRR2316172_2.fastq.gz	672541035;678464509	8be1c04f20591a62a6edd301201ee91f;a8b7a7852dc03236aa60e526cba6cc36
SRR2316252	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316252/SRR2316252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316252/SRR2316252_2.fastq.gz	357882932;357888350	3e873117b9eeaf28c5b5b89577c6ef64;d813af7697c2895e2da76cbfbdad1d06
SRR2316422	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316422/SRR2316422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316422/SRR2316422_2.fastq.gz	144469075;144338223	ae7fb02b47cf3a72f4949180d0353403;54b024516387f0789665bdcc791a3445
SRR2316531	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316531/SRR2316531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316531/SRR2316531_2.fastq.gz	364360400;364362663	c312243d3fbff39852f2490bd535ab01;1cd8e434c20ff4e1d5728b2a195b402f
SRR2316625	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316625/SRR2316625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316625/SRR2316625_2.fastq.gz	534157274;539886242	5a8d4760ae06ce3982ca954dfaf36b27;b93f83e3f23980e9c14512144bcd2c53
SRR2316344	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316344/SRR2316344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316344/SRR2316344_2.fastq.gz	377089333;377627664	9a84c200d1d87bad937c95a28969fc73;db2bfdc6283fdd47f9707354cf3f0a92
SRR2316398	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316398/SRR2316398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316398/SRR2316398_2.fastq.gz	387378740;387403971	617ea2448db44b3ba0effb96c33df42b;f97cd17ed6e6352551b0007c70093718
SRR2316724	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316724/SRR2316724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316724/SRR2316724_2.fastq.gz	521534078;527064266	7d8b556737f1f9bb0f523f5a53eb32e0;556d38df81d5e80fa93f575659aef9b2
SRR2316658	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316658/SRR2316658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316658/SRR2316658_2.fastq.gz	572318244;578259584	71dda9e93c65120c99c6d73454fb103e;ff185a94c3848343407e03bcde422cfa
SRR2316564	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316564/SRR2316564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316564/SRR2316564_2.fastq.gz	402171688;407755714	62c22853e214646b6f0a051651f1f25d;ff4aa289a240a4764dbca7df7e126aea
SRR2316478	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316478/SRR2316478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316478/SRR2316478_2.fastq.gz	273476203;273806735	a58f5cfe090549a2c4e54dd31b17a6a1;ea6e3807768f60cfcc9c2055b4ecc1f9
SRR2316755	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316755/SRR2316755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316755/SRR2316755_2.fastq.gz	391144928;395787638	e72ed2e34e03f4f53d5fd02f2740f32c;5cf81ab3877ffea770785fc1107aec44
SRR2316807	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316807/SRR2316807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316807/SRR2316807_2.fastq.gz	306201051;310306075	755e5f5d7bdb60b640b35b192bb51d6a;e85f776cf37231d114d64fd600dd1e53
SRR2316839	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2316839/SRR2316839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2316839/SRR2316839_2.fastq.gz	283380516;287558855	54dec07196f48b23fdb3d1a2e1744011;0ecaf6866c85f28b4250cc6034def08d
SRR2316879	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2316879/SRR2316879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2316879/SRR2316879_2.fastq.gz	479996933;480093332	9e6fd7f4aaed3d162cc0c791b42737d1;863b04dd648b7ee2904d63afd63f3201
SRR2316867	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316867/SRR2316867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316867/SRR2316867_2.fastq.gz	276623664;280265308	a79854964c566dfe14d77188058f0a58;739ad8eb87c7bd9c91ade7ce9c4e8083
SRR2316887	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316887/SRR2316887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/007/SRR2316887/SRR2316887_2.fastq.gz	239513854;243106944	0e120b338bf47da7f4c6b1f4e65618cf;7e19c96d02bd7f787a092c73f4dcab64
SRR2316883	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/003/SRR2316883/SRR2316883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/003/SRR2316883/SRR2316883_2.fastq.gz	375699288;380764683	3b6bfc9c4195c08e869be08a5f388813;b15eb112d283759bb0f9337340e6fc8e
SRR2316872	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316872/SRR2316872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316872/SRR2316872_2.fastq.gz	439256728;439070091	4901cb73ac9a5a0b38d3ddee2a41a117;e294e7aa8382b10692e12f9fad1d0bf0
SRR2316875	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316875/SRR2316875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316875/SRR2316875_2.fastq.gz	347500133;347064426	59e52cc2b1366079483f73ea357a8cc6;f01d0d74e7ae8b49c91917c9ea58b3fb
SRR2316865	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316865/SRR2316865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316865/SRR2316865_2.fastq.gz	384986512;390093624	af9a24b1bddba66f52bd410b2cbb932b;1f729575ab6ffc36daa24cd3f76d27dc
SRR2316889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2316889/SRR2316889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2316889/SRR2316889_2.fastq.gz	277132738;280989463	9a52b7bb88a3b447caa1306967d12d3c;0cb81204a1c9e7569ebea2d4e3180610
SRR2316890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/000/SRR2316890/SRR2316890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/000/SRR2316890/SRR2316890_2.fastq.gz	379884536;385476619	07332206a65aa587382bb7a3879bb208;91f9b6819d02e5f2f4ed0aeeaae30119
SRR2316891	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316891/SRR2316891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR2316891/SRR2316891_2.fastq.gz	567193798;573368637	3f7b0a3c6e8c1a19608e6a06bbd53655;8efa6680395c954f78362959e2dbeecf
SRR2316892	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316892/SRR2316892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316892/SRR2316892_2.fastq.gz	436796343;442048490	cdadf678c9d38065a18239081a780dda;bf6b36e0a4a05c13757965776387e9c5
SRR2316893	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/003/SRR2316893/SRR2316893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/003/SRR2316893/SRR2316893_2.fastq.gz	300221360;304118280	138e2cd1d951219ba6ec1f1cef9096ec;a1ead8461df357c3a4b93509994b06a5
SRR2316920	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/000/SRR2316920/SRR2316920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/000/SRR2316920/SRR2316920_2.fastq.gz	851497122;859504226	73da44f638649c093c1d57935cd18e8f;0de4bcbde29a40c7aa482b3db9b657af
SRR2316925	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316925/SRR2316925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316925/SRR2316925_2.fastq.gz	323322634;327811529	30b4e359e4059e496340e40490509853;a98b50ce44bc0443539f44324966da4a
SRR2316895	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316895/SRR2316895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316895/SRR2316895_2.fastq.gz	226306386;226550588	9b21a11e4f7f59468ea9c7c1aa364cff;432a1c0a01673300f9ed92912051325d
SRR2316970	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/000/SRR2316970/SRR2316970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/000/SRR2316970/SRR2316970_2.fastq.gz	420057833;426199905	901f9a50502ea106cb61b453cfb729cb;f7f8a52c509311eb92d5dbc9ea950bf3
SRR2316924	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316924/SRR2316924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316924/SRR2316924_2.fastq.gz	281394163;285931707	560ee383855a000b00676c561adadffb;8f8a6f9a3ed34d8c3ba662f9eb909053
SRR2316894	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316894/SRR2316894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/004/SRR2316894/SRR2316894_2.fastq.gz	234680744;237770988	c8ab393bce85457b35bfa35d43200b5d;14c04b54a5c47bd776a59fae1eaaefc2
SRR2316923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/003/SRR2316923/SRR2316923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/003/SRR2316923/SRR2316923_2.fastq.gz	412200346;417716598	69fa833279d6fca4cb78e3122c84c3bf;19da0a2466e2225d417deec1b4e850de
SRR2316922	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316922/SRR2316922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316922/SRR2316922_2.fastq.gz	132006481;132001477	3e0913dc378a3df407f4eb88c68a048b;42a6ca54f8d6827dea6e600d51c31a04
SRR2316926	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/006/SRR2316926/SRR2316926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/006/SRR2316926/SRR2316926_2.fastq.gz	360839751;360394739	c4c9c527377f60852a9ef011485d36c7;c9f1d628c59a36fcc4bdc64d761e7b80
