Sample	Study	Site	First-level administrative division	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
VVX11723	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351684	VVX11723	WAS	0.88	False	Less_than_50pc_callable	False
VVX11724	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351685	VVX11724	WAS	2.73	False	Less_than_50pc_callable	False
VVX11725	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351686	VVX11725	WAS	0.05	False	Less_than_50pc_callable	False
VVX11726	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351687	VVX11726	WAS	0.1	False	Less_than_50pc_callable	False
VVX11727	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351688	VVX11727	WAS	0.13	False	Less_than_50pc_callable	False
VVX11728	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351689	VVX11728	WAS	4.43	False	Less_than_50pc_callable	False
VVX11730	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351690	VVX11730	WAS	0.46	False	Less_than_50pc_callable	False
VVX11733	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351691	VVX11733	WAS	1.08	False	Less_than_50pc_callable	False
VVX11734	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351692	VVX11734	WAS	0.37	False	Less_than_50pc_callable	False
VVX11735	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351693	VVX11735	WAS	0.35	False	Less_than_50pc_callable	False
VVX11736	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351694	VVX11736	WAS	0.1	False	Less_than_50pc_callable	False
VVX11737	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351695	VVX11737	WAS	0.02	False	Less_than_50pc_callable	False
VVX11738	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351696	VVX11738	WAS	0.02	False	Less_than_50pc_callable	False
VVX11739	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351697	VVX11739	WAS	0.17	False	Less_than_50pc_callable	False
VVX11741	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351698	VVX11741	WAS	0.04	False	Less_than_50pc_callable	False
VVX11742	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351699	VVX11742	WAS	3.43	False	Less_than_50pc_callable	False
VVX11743	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351700	VVX11743	WAS	0.36	False	Less_than_50pc_callable	False
VVX11744	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351701	VVX11744	WAS	8.13	False	Less_than_50pc_callable	False
VVX11745	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351702	VVX11745	WAS	0.54	False	Less_than_50pc_callable	False
VVX11746	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351703	VVX11746	WAS	0.65	False	Less_than_50pc_callable	False
VVX11748	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351704	VVX11748	WAS	0.05	False	Less_than_50pc_callable	False
VVX11749	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351705	VVX11749	WAS	68.89	True	Analysis_set	False
VVX11750	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351706	VVX11750	WAS	82.31	True	Analysis_set	False
VVX11751	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351707	VVX11751	WAS	66.62	True	Analysis_set	False
VVX11752	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351708	VVX11752,VVX11916	WAS	2.06	False	Lower_covered_duplicate	False
VVX11753	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351709	VVX11753	WAS	0.0	False	Less_than_50pc_callable	False
VVX11754	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351710	VVX11754	WAS	0.03	False	Less_than_50pc_callable	False
VVX11756	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351711	VVX11756,VVX11917	WAS	15.28	False	Lower_covered_duplicate	False
VVX11759	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351712	VVX11759	WAS	0.04	False	Less_than_50pc_callable	False
VVX11761	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351713	VVX11761	WAS	3.46	False	Less_than_50pc_callable	False
VVX11762	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351714	VVX11762	WAS	0.0	False	Less_than_50pc_callable	False
VVX11763	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351715	VVX11763	WAS	0.02	False	Less_than_50pc_callable	False
VVX11764	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351716	VVX11764	WAS	0.06	False	Less_than_50pc_callable	False
VVX11771	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351717	VVX11771	WAS	1.25	False	Less_than_50pc_callable	False
VVX11772	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351718	VVX11772	WAS	3.37	False	Less_than_50pc_callable	False
VVX11773	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351719	VVX11773	WAS	0.05	False	Less_than_50pc_callable	False
VVX11774	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351720	VVX11774	WAS	0.04	False	Less_than_50pc_callable	False
VVX11778	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351721	VVX11778	WAS	0.11	False	Less_than_50pc_callable	False
VVX11779	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351722	VVX11779	WAS	0.04	False	Less_than_50pc_callable	False
VVX11781	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351723	VVX11781	WAS	0.02	False	Less_than_50pc_callable	False
VVX11782	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351724	VVX11782	WAS	0.17	False	Less_than_50pc_callable	False
VVX11783	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351725	VVX11783	WAS	0.04	False	Less_than_50pc_callable	False
VVX11785	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351726	VVX11785	WAS	2.5	False	Less_than_50pc_callable	False
VVX11786	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351727	VVX11786	WAS	0.02	False	Less_than_50pc_callable	False
VVX11787	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351728	VVX11787	WAS	0.03	False	Less_than_50pc_callable	False
VVX11788	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351729	VVX11788,VVX11919,VVX11920	WAS	6.14	False	Lower_covered_duplicate	False
VVX11789	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351730	VVX11789	WAS	0.01	False	Less_than_50pc_callable	False
VVX11791	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351731	VVX11791	WAS	0.11	False	Less_than_50pc_callable	False
VVX11792	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351732	VVX11792	WAS	87.11	True	Analysis_set	False
VVX11794	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351733	VVX11794	WAS	0.27	False	Less_than_50pc_callable	False
VVX11795	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351734	VVX11795	WAS	0.08	False	Less_than_50pc_callable	False
VVX11798	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351735	VVX11798	WAS	30.41	False	Less_than_50pc_callable	False
VVX11799	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351736	VVX11799	WAS	0.37	False	Less_than_50pc_callable	False
VVX11800	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351737	VVX11800	WAS	0.02	False	Less_than_50pc_callable	False
VVX11801	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351738	VVX11801	WAS	25.18	False	Less_than_50pc_callable	False
VVX11802	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351739	VVX11802	WAS	3.05	False	Less_than_50pc_callable	False
VVX11803	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351740	VVX11803,VVX11922,VVX11923	WAS	0.28	False	Lower_covered_duplicate	False
VVX11805	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351741	VVX11805	WAS	30.8	False	Less_than_50pc_callable	False
VVX11806	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351742	VVX11806	WAS	12.33	False	Less_than_50pc_callable	False
VVX11809	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351743	VVX11809	WAS	0.06	False	Less_than_50pc_callable	False
VVX11810	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351744	VVX11810	WAS	0.02	False	Less_than_50pc_callable	False
VVX11816	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351745	VVX11816	WAS	0.36	False	Less_than_50pc_callable	False
VVX11818	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351746	VVX11818	WAS	0.09	False	Less_than_50pc_callable	False
VVX11820	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351747	VVX11820	WAS	79.76	True	Analysis_set	False
VVX11821	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351748	VVX11821	WAS	81.14	True	Analysis_set	False
VVX11822	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351749	VVX11822	WAS	88.73	True	Analysis_set	False
VVX11823	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351750	VVX11823	WAS	0.04	False	Less_than_50pc_callable	False
VVX11824	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351751	VVX11824,VVX11926	WAS	88.58	True	Analysis_set	False
VVX11825	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351752	VVX11825	WAS	1.9	False	Less_than_50pc_callable	False
VVX11827	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351753	VVX11827	WAS	90.71	True	Analysis_set	False
VVX11828	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351754	VVX11828	WAS	83.84	True	Analysis_set	False
VVX11829	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351755	VVX11829	WAS	9.34	False	Less_than_50pc_callable	False
VVX11830	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351756	VVX11830	WAS	6.38	False	Less_than_50pc_callable	False
VVX11833	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351757	VVX11833	WAS	88.13	True	Analysis_set	False
VVX11836	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351758	VVX11836	WAS	0.07	False	Less_than_50pc_callable	False
VVX11838	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351759	VVX11838	WAS	19.73	False	Less_than_50pc_callable	False
VVX11841	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351760	VVX11841	WAS	0.17	False	Less_than_50pc_callable	False
VVX11843	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351761	VVX11843	WAS	83.79	True	Analysis_set	False
VVX11845	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351762	VVX11845	WAS	0.03	False	Less_than_50pc_callable	False
VVX11846	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351763	VVX11846	WAS	0.27	False	Less_than_50pc_callable	False
VVX11847	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351764	VVX11847	WAS	64.01	True	Analysis_set	False
VVX11848	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351765	VVX11848	WAS	82.66	True	Analysis_set	False
VVX11849	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351766	VVX11849	WAS	87.89	True	Analysis_set	False
VVX11850	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351767	VVX11850	WAS	0.05	False	Less_than_50pc_callable	False
VVX11851	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351768	VVX11851	WAS	0.07	False	Less_than_50pc_callable	False
VVX11852	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351769	VVX11852	WAS	41.66	False	Less_than_50pc_callable	False
VVX11854	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351770	VVX11854	WAS	0.12	False	Less_than_50pc_callable	False
VVX11856	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351771	VVX11856	WAS	0.04	False	Less_than_50pc_callable	False
VVX11857	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351772	VVX11857,VVX11930	WAS	3.41	False	Less_than_50pc_callable	False
VVX11860	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351773	VVX11860	WAS	0.86	False	Less_than_50pc_callable	False
VVX11863	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351774	VVX11863	WAS	0.03	False	Less_than_50pc_callable	False
VVX11866	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351775	VVX11866	WAS	8.26	False	Less_than_50pc_callable	False
VVX11869	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351776	VVX11869	WAS	0.67	False	Less_than_50pc_callable	False
VVX11870	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351777	VVX11870	WAS	0.82	False	Less_than_50pc_callable	False
VVX11873	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351778	VVX11873	WAS	13.94	False	Less_than_50pc_callable	False
VVX11874	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351779	VVX11874	WAS	82.88	True	Analysis_set	False
VVX11875	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351780	VVX11875	WAS	4.85	False	Less_than_50pc_callable	False
VVX11879	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351781	VVX11879	WAS	0.03	False	Less_than_50pc_callable	False
VVX11882	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351782	VVX11882	WAS	27.35	False	Less_than_50pc_callable	False
VVX11883	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351783	VVX11883	WAS	0.19	False	Less_than_50pc_callable	False
VVX11885	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351784	VVX11885	WAS	0.0	False	Less_than_50pc_callable	False
VVX11887	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351785	VVX11887	WAS	0.08	False	Less_than_50pc_callable	False
VVX11888	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351786	VVX11888	WAS	0.02	False	Less_than_50pc_callable	False
VVX11891	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351787	VVX11891	WAS	0.05	False	Less_than_50pc_callable	False
VVX11892	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351788	VVX11892	WAS	17.57	False	Less_than_50pc_callable	False
VVX11893	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351789	VVX11893	WAS	0.07	False	Less_than_50pc_callable	False
VVX11894	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351790	VVX11894	WAS	0.76	False	Less_than_50pc_callable	False
VVX11895	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351791	VVX11895	WAS	16.81	False	Less_than_50pc_callable	False
VVX11896	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351792	VVX11896	WAS	0.04	False	Less_than_50pc_callable	False
VVX11897	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351793	VVX11897	WAS	0.03	False	Less_than_50pc_callable	False
VVX11898	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351794	VVX11898	WAS	9.87	False	Less_than_50pc_callable	False
VVX11899	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351795	VVX11899	WAS	0.34	False	Less_than_50pc_callable	False
VVX11903	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351796	VVX11903	WAS	0.2	False	Less_than_50pc_callable	False
VVX11904	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351797	VVX11904	WAS	19.69	False	Less_than_50pc_callable	False
VVX11905	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351798	VVX11905	WAS	84.4	True	Analysis_set	False
VVX11906	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351799	VVX11906	WAS	73.89	True	Analysis_set	False
VVX11907	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351800	VVX11907	WAS	56.58	True	Analysis_set	False
VVX11908	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351801	VVX11908	WAS	0.07	False	Less_than_50pc_callable	False
VVX11909	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351802	VVX11909	WAS	0.24	False	Less_than_50pc_callable	False
VVX11910	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351803	VVX11910	WAS	88.73	True	Analysis_set	False
VVX11911	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351804	VVX11911	WAS	0.0	False	Less_than_50pc_callable	False
VVX11912	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351805	VVX11912	WAS	87.96	True	Analysis_set	False
VVX11913	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351806	VVX11703,VVX11913	WAS	13.03	False	Less_than_50pc_callable	False
VVX11914	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351807	VVX11710,VVX11914	WAS	12.4	False	Less_than_50pc_callable	False
VVX11915	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2014	ERR2351808	VVX11720,VVX11915	WAS	0.02	False	Lower_covered_duplicate	False
VVX11916	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351846	VVX11752,VVX11916	WAS	68.72	True	Analysis_set	False
VVX11917	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351847	VVX11756,VVX11917	WAS	73.01	True	Analysis_set	False
VVX11919	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351848	VVX11788,VVX11919,VVX11920	WAS	0.32	False	Lower_covered_duplicate	False
VVX11920	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351849	VVX11788,VVX11919,VVX11920	WAS	82.04	True	Analysis_set	False
VVX11922	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351850	VVX11803,VVX11922,VVX11923	WAS	0.58	False	Lower_covered_duplicate	False
VVX11923	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351851	VVX11803,VVX11922,VVX11923	WAS	9.45	False	Less_than_50pc_callable	False
VVX11924	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351852	VVX11924	WAS	90.14	True	Analysis_set	False
VVX11925	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351853	VVX11925	WAS	31.26	False	Less_than_50pc_callable	False
VVX11926	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351854	VVX11824,VVX11926	WAS	85.16	False	Lower_covered_duplicate	False
VVX11927	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351855	VVX11927	WAS	0.48	False	Less_than_50pc_callable	False
VVX11928	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351856	VVX11928	WAS	66.56	True	Analysis_set	False
VVX11930	1157-PV-MULTI-PRICE	Jalalabad	Afghanistan: Nangarhar	Afghanistan	34.4344	70.4612	2015	ERR2351857	VVX11857,VVX11930	WAS	0.06	False	Lower_covered_duplicate	False
VVX11931	1157-PV-MULTI-PRICE	Laghman	Afghanistan: Laghman	Afghanistan	34.689117	70.146736	2014	ERR2351858	VVX11931,VVX12027	WAS	0.0	False	Lower_covered_duplicate	False
VVX11932	1157-PV-MULTI-PRICE	Laghman	Afghanistan: Laghman	Afghanistan	34.689117	70.146736	2014	ERR2351859	VVX11932	WAS	85.47	True	Analysis_set	False
